#	X	Y
416	0.31655
417	0.31579
418	0.31504
419	0.31429
420	0.31354
421	0.31517
422	0.31678
423	0.31604
424	0.31529
425	0.31455
426	0.31382
427	0.31308
428	0.31235
429	0.31163
430	0.31323
431	0.31250
432	0.31178
433	0.31106
434	0.31264
435	0.31193
436	0.31121
437	0.31050
438	0.30979
439	0.30909
440	0.30839
441	0.30995
442	0.31151
443	0.31081
444	0.31011
445	0.30942
446	0.30872
447	0.30804
448	0.30735
449	0.30889
450	0.30820
451	0.30752
452	0.30684
453	0.30617
454	0.30549
455	0.30482
456	0.30416
457	0.30349
458	0.30283
459	0.30217
460	0.30152
461	0.30087
462	0.30022
463	0.29957
464	0.29892
465	0.30043
466	0.29979
467	0.30128
468	0.30064
469	0.30213
470	0.30149
471	0.30085
472	0.30021
473	0.30169
474	0.30105
475	0.30042
476	0.29979
477	0.29916
478	0.30063
479	0.30208
480	0.30353
481	0.30290
482	0.30435
483	0.30579
484	0.30722
485	0.30658
486	0.30801
487	0.30738
488	0.30879
489	0.30816
490	0.30754
491	0.30894
492	0.31034
493	0.31174
494	0.31111
495	0.31048
496	0.30986
497	0.30924
498	0.30862
499	0.31000
500	0.30938
501	0.30876
502	0.30815
503	0.30754
504	0.30891
505	0.31028
506	0.30966
507	0.30906
508	0.30845
509	0.30784
510	0.30724
511	0.30859
512	0.30799
513	0.30739
514	0.30680
515	0.30620
516	0.30561
517	0.30695
518	0.30829
519	0.30769
520	0.30902
521	0.31034
522	0.31166
523	0.31298
524	0.31238
525	0.31179
526	0.31120
527	0.31061
528	0.31191
529	0.31132
530	0.31262
531	0.31203
532	0.31332
533	0.31461
534	0.31589
535	0.31716
536	0.31657
537	0.31784
538	0.31725
539	0.31667
540	0.31793
541	0.31734
542	0.31676
543	0.31801
544	0.31927
545	0.32051
546	0.32176
547	0.32117
548	0.32058
549	0.32000
550	0.31942
551	0.31884
552	0.31826
553	0.31769
554	0.31712
555	0.31655
556	0.31598
557	0.31541
558	0.31485
559	0.31429
560	0.31373
561	0.31317
562	0.31261
563	0.31206
564	0.31150
565	0.31272
566	0.31393
567	0.31338
568	0.31283
569	0.31228
570	0.31349
571	0.31469
572	0.31414
573	0.31359
574	0.31304
575	0.31424
576	0.31369
577	0.31315
578	0.31261
579	0.31207
580	0.31153
581	0.31100
582	0.31218
583	0.31164
584	0.31111
585	0.31058
586	0.31175
587	0.31122
588	0.31070
589	0.31017
590	0.31134
591	0.31081
592	0.31197
593	0.31145
594	0.31261
595	0.31208
596	0.31156
597	0.31104
598	0.31052
599	0.31000
600	0.30948
601	0.30897
602	0.30846
603	0.30960
604	0.31074
605	0.31188
606	0.31137
607	0.31250
608	0.31199
609	0.31311
610	0.31260
611	0.31209
612	0.31158
613	0.31270
614	0.31382
615	0.31331
616	0.31442
617	0.31553
618	0.31502
619	0.31452
620	0.31401
621	0.31511
622	0.31461
623	0.31410
624	0.31520
625	0.31629
626	0.31579
627	0.31529
628	0.31638
629	0.31587
630	0.31537
631	0.31487
632	0.31438
633	0.31388
634	0.31339
635	0.31447
636	0.31397
637	0.31348
638	0.31299
639	0.31406
640	0.31513
641	0.31620
642	0.31726
643	0.31677
644	0.31628
645	0.31734
646	0.31839
647	0.31790
648	0.31741
649	0.31846
650	0.31797
651	0.31748
652	0.31700
653	0.31651
654	0.31603
655	0.31707
656	0.31811
657	0.31915
658	0.31866
659	0.31818
660	0.31770
661	0.31873
662	0.31825
663	0.31777
664	0.31880
665	0.31832
666	0.31934
667	0.31886
668	0.31839
669	0.31940
670	0.32042
671	0.31994
672	0.31947
673	0.31899
674	0.31852
675	0.31805
676	0.31758
677	0.31711
678	0.31664
679	0.31618
680	0.31571
681	0.31672
682	0.31625
683	0.31725
684	0.31679
685	0.31633
686	0.31587
687	0.31541
688	0.31495
689	0.31449
690	0.31404
691	0.31358
692	0.31313
693	0.31268
694	0.31223
695	0.31322
696	0.31277
697	0.31232
698	0.31187
699	0.31286
700	0.31384
701	0.31339
702	0.31437
703	0.31392
704	0.31489
705	0.31586
706	0.31683
707	0.31638
708	0.31735
709	0.31831
710	0.31786
711	0.31742
712	0.31697
713	0.31653
714	0.31608
715	0.31564
716	0.31520
717	0.31476
718	0.31433
719	0.31389
720	0.31484
721	0.31440
722	0.31397
723	0.31354
724	0.31310
725	0.31267
726	0.31362
727	0.31456
728	0.31550
729	0.31507
730	0.31464
731	0.31421
732	0.31378
733	0.31335
734	0.31293
735	0.31250
736	0.31208
737	0.31165
738	0.31123
739	0.31216
740	0.31174
741	0.31132
742	0.31090
743	0.31183
744	0.31275
745	0.31233
746	0.31325
747	0.31417
748	0.31509
749	0.31467
750	0.31558
751	0.31649
752	0.31607
753	0.31565
754	0.31523
755	0.31481
756	0.31440
757	0.31398
758	0.31357
759	0.31316
760	0.31275
761	0.31365
762	0.31324
763	0.31283
764	0.31242
765	0.31201
766	0.31160
767	0.31120
768	0.31079
769	0.31169
770	0.31128
771	0.31218
772	0.31307
773	0.31266
774	0.31355
775	0.31314
776	0.31403
777	0.31362
778	0.31451
779	0.31538
780	0.31626
781	0.31714
782	0.31673
783	0.31760
784	0.31847
785	0.31807
786	0.31766
787	0.31853
788	0.31812
789	0.31772
790	0.31732
791	0.31692
792	0.31652
793	0.31738
794	0.31698
795	0.31658
796	0.31619
797	0.31579
798	0.31539
799	0.31500
800	0.31461
801	0.31421
802	0.31382
803	0.31468
804	0.31429
805	0.31390
806	0.31475
807	0.31559
808	0.31520
809	0.31605
810	0.31566
811	0.31527
812	0.31488
813	0.31572
814	0.31534
815	0.31495
816	0.31457
817	0.31418
818	0.31380
819	0.31341
820	0.31303
821	0.31265
822	0.31349
823	0.31311
824	0.31273
825	0.31235
826	0.31318
827	0.31280
828	0.31363
829	0.31325
830	0.31408
831	0.31370
832	0.31333
833	0.31295
834	0.31257
835	0.31220
836	0.31183
837	0.31146
838	0.31228
839	0.31190
840	0.31272
841	0.31354
842	0.31317
843	0.31280
844	0.31361
845	0.31324
846	0.31287
847	0.31250
848	0.31213
849	0.31176
850	0.31140
851	0.31103
852	0.31067
853	0.31148
854	0.31228
855	0.31308
856	0.31272
857	0.31235
858	0.31199
859	0.31163
860	0.31127
861	0.31090
862	0.31054
863	0.31134
864	0.31214
865	0.31178
866	0.31142
867	0.31106
868	0.31185
869	0.31149
870	0.31114
871	0.31078
872	0.31042
873	0.31121
874	0.31086
875	0.31050
876	0.31015
877	0.30979
878	0.30944
879	0.30909
880	0.30988
881	0.30952
882	0.30917
883	0.30882
884	0.30960
885	0.31038
886	0.31116
887	0.31081
888	0.31046
889	0.31124
890	0.31089
891	0.31054
892	0.31131
893	0.31096
894	0.31173
895	0.31250
896	0.31215
897	0.31180
898	0.31146
899	0.31111
900	0.31077
901	0.31042
902	0.31008
903	0.30973
904	0.30939
905	0.30905
906	0.30871
907	0.30837
908	0.30913
909	0.30879
910	0.30845
911	0.30921
912	0.30997
913	0.30963
914	0.31038
915	0.31004
916	0.30971
917	0.30937
918	0.30903
919	0.30870
920	0.30836
921	0.30803
922	0.30769
923	0.30736
924	0.30703
925	0.30670
926	0.30636
927	0.30603
928	0.30571
929	0.30538
930	0.30612
931	0.30579
932	0.30654
933	0.30728
934	0.30695
935	0.30769
936	0.30736
937	0.30810
938	0.30777
939	0.30745
940	0.30712
941	0.30679
942	0.30647
943	0.30614
944	0.30582
945	0.30655
946	0.30729
947	0.30802
948	0.30875
949	0.30842
950	0.30810
951	0.30777
952	0.30745
953	0.30713
954	0.30785
955	0.30753
956	0.30721
957	0.30793
958	0.30865
959	0.30833
960	0.30801
961	0.30769
962	0.30737
963	0.30809
964	0.30777
965	0.30745
966	0.30817
967	0.30785
968	0.30857
969	0.30825
970	0.30793
971	0.30864
972	0.30832
973	0.30801
974	0.30769
975	0.30738
976	0.30809
977	0.30777
978	0.30746
979	0.30714
980	0.30683
981	0.30652
982	0.30621
983	0.30589
984	0.30558
985	0.30629
986	0.30598
987	0.30567
988	0.30536
989	0.30606
990	0.30575
991	0.30645
992	0.30614
993	0.30584
994	0.30553
995	0.30522
996	0.30592
997	0.30561
998	0.30531
999	0.30500
